,ds,y
1768,2002-01-09,1919652371.0
1769,2002-01-10,1488540272.0
1770,2002-01-11,1575643496.0
1771,2002-01-14,1405031642.0
1772,2002-01-15,2328321485.0
1773,2002-01-16,1925498940.0
1774,2002-01-17,1964604078.0
1775,2002-01-18,1926718200.0
1776,2002-01-22,1313526641.0
1777,2002-01-23,1408456647.0
1778,2002-01-24,1379179224.0
1779,2002-01-25,1454654985.0
1780,2002-01-28,1205686312.0
1781,2002-01-29,3057049824.0
1782,2002-01-30,3883209066.0
1783,2002-01-31,2253323256.0
1784,2002-02-01,1784207025.0
1785,2002-02-04,2663137490.0
1786,2002-02-05,3669640380.0
1787,2002-02-06,3205128200.0
1788,2002-02-07,2532572108.0
1789,2002-02-08,2122293002.0
1790,2002-02-11,2094225056.0
1791,2002-02-12,1548872325.0
1792,2002-02-13,1884014097.0
1793,2002-02-14,2292052828.0
1794,2002-02-15,2036694452.0
1795,2002-02-19,1738865756.0
1796,2002-02-20,3233961252.0
1797,2002-02-21,2847055380.0
1798,2002-02-22,2913452756.0
1799,2002-02-25,1945772115.0
1800,2002-02-26,2485377730.0
1801,2002-02-27,3192955535.0
1802,2002-02-28,2640412710.0
1803,2002-03-01,2988359264.0
1804,2002-03-04,3146617450.0
1805,2002-03-05,2621306682.0
1806,2002-03-06,2351718600.0
1807,2002-03-07,2252038200.0
1808,2002-03-08,2331622399.0
1809,2002-03-11,1831499832.0
1810,2002-03-12,2009887312.0
1811,2002-03-13,1993021812.0
1812,2002-03-14,1294159428.0
1813,2002-03-15,2475324665.0
1814,2002-03-18,2047430163.0
1815,2002-03-19,2103764400.0
1816,2002-03-20,1972274980.0
1817,2002-03-21,2979877572.0
1818,2002-03-22,1752680416.0
1819,2002-03-25,1988129556.0
1820,2002-03-26,2279412252.0
1821,2002-03-27,2179155771.0
1822,2002-03-28,2007867708.0
1823,2002-04-01,2029149269.9999998
1824,2002-04-02,1785382830.0
1825,2002-04-03,2903002690.0
1826,2002-04-04,2653265830.0
1827,2002-04-05,2186738181.0
1828,2002-04-08,1859968393.0
1829,2002-04-09,1695859578.0
1830,2002-04-10,1950572613.0
1831,2002-04-11,2814924683.0
1832,2002-04-12,1665795852.0
1833,2002-04-15,1923354093.0
1834,2002-04-16,1702629880.0
1835,2002-04-17,1459454496.0
1836,2002-04-18,2834783856.0
1837,2002-04-19,1185149696.0
1838,2002-04-22,1545441900.0
1839,2002-04-23,1875192840.0
1840,2002-04-24,2068144407.0
1841,2002-04-25,2786175705.0
1842,2002-04-26,2123078822.0
1843,2002-04-29,1894029384.0
1844,2002-04-30,2100411710.0
1845,2002-05-01,2683164008.0
1846,2002-05-02,1703921168.0
1847,2002-05-03,1956396090.0
1848,2002-05-06,2492298288.0
1849,2002-05-07,2302741000.0
1850,2002-05-08,3043275774.0
1851,2002-05-09,1948723400.0
1852,2002-05-10,2004334908.0
1853,2002-05-13,1583283499.0
1854,2002-05-14,3769656264.0
1855,2002-05-15,3242680587.0
1856,2002-05-16,3100233120.0
1857,2002-05-17,3085648330.0
1858,2002-05-20,1517567860.0
1859,2002-05-21,1834551640.0
1860,2002-05-22,1726067148.0
1861,2002-05-23,1528165980.0
1862,2002-05-24,1290911130.0
1863,2002-05-28,2620008890.0
1864,2002-05-29,1585175090.0
1865,2002-05-30,1949315300.0
1866,2002-05-31,2125775886.0
1867,2002-06-03,2719496031.0
1868,2002-06-04,2705334206.0
1869,2002-06-05,2080083999.0
1870,2002-06-06,2379424810.0
1871,2002-06-07,2481358744.0
1872,2002-06-10,1946152026.0
1873,2002-06-11,2038251771.9999998
1874,2002-06-12,3207266280.0
1875,2002-06-13,2137008045.0
1876,2002-06-14,3981724500.0
1877,2002-06-17,1837426464.0
1878,2002-06-18,2270343645.0
1879,2002-06-19,2208352564.0
1880,2002-06-20,2600186110.0
1881,2002-06-21,3096612696.0
1882,2002-06-24,3709536060.0
1883,2002-06-25,3254113800.0
1884,2002-06-26,3704916992.0
1885,2002-06-27,3143618652.0
1886,2002-06-28,2789108432.0
1887,2002-07-01,1966817506.0
1888,2002-07-02,3249294083.0
1889,2002-07-03,2919339558.0
1890,2002-07-05,1888230685.0
1891,2002-07-08,1874961101.9999998
1892,2002-07-09,2736110240.0
1893,2002-07-10,4654132700.0
1894,2002-07-11,5523582555.0
1895,2002-07-12,3583858410.0
1896,2002-07-15,7139470248.0
1897,2002-07-16,4825254144.0
1898,2002-07-17,4435425644.0
1899,2002-07-18,2867258260.0
1900,2002-07-19,6571174945.999999
1901,2002-07-22,6422614800.0
1902,2002-07-23,5955003795.0
1903,2002-07-24,9066971616.0
1904,2002-07-25,7322834400.0
1905,2002-07-26,3527302080.0
1906,2002-07-29,4802057633.0
1907,2002-07-30,4322578268.0
1908,2002-07-31,4072108084.0
1909,2002-08-01,5910253282.0
1910,2002-08-02,4493369991.0
1911,2002-08-05,3953215201.0
1912,2002-08-06,5604970700.0
1913,2002-08-07,3813796139.9999995
1914,2002-08-08,4396504810.0
1915,2002-08-09,3823152168.0000005
1916,2002-08-12,2341774854.0
1917,2002-08-13,4420963785.0
1918,2002-08-14,5295604392.0
1919,2002-08-15,4259065250.0
1920,2002-08-16,3404142706.0
1921,2002-08-19,3212108460.0
1922,2002-08-20,2879678437.0
1923,2002-08-21,3794467175.0
1924,2002-08-22,3712492664.0000005
1925,2002-08-23,3189571440.0
1926,2002-08-26,3222655326.0
1927,2002-08-27,3327209512.0
1928,2002-08-28,3589192260.0
1929,2002-08-29,3958859598.0
1930,2002-08-30,2787055726.0
1931,2002-09-03,6761047392.0
1932,2002-09-04,4575449230.0
1933,2002-09-05,5970534902.0
1934,2002-09-06,3475998000.0
1935,2002-09-09,3082294944.0
1936,2002-09-10,3797902220.0
1937,2002-09-11,2525321656.0
1938,2002-09-12,3900172065.0
1939,2002-09-13,3688216770.0
1940,2002-09-16,2531985564.0
1941,2002-09-17,4181559951.0
1942,2002-09-18,4757851830.0
1943,2002-09-19,4108839350.0
1944,2002-09-20,3907564359.9999995
1945,2002-09-23,3923135308.0
1946,2002-09-24,5721121170.0
1947,2002-09-25,5001482640.0
1948,2002-09-26,4598385740.0
1949,2002-09-27,5349646825.0
1950,2002-09-30,5978554556.0
1951,2002-10-01,5760221132.0
1952,2002-10-02,4718687665.0
1953,2002-10-03,4572073570.0
1954,2002-10-04,5533482960.0
1955,2002-10-07,4208766439.9999995
1956,2002-10-08,6391906470.0
1957,2002-10-09,6244594840.0
1958,2002-10-10,6188271870.0
1959,2002-10-11,6927066528.0
1960,2002-10-14,3438677697.0
1961,2002-10-15,7301810610.0
1962,2002-10-16,5450728590.0
1963,2002-10-17,6049505007.0
1964,2002-10-18,4205852768.0
1965,2002-10-21,4135115047.0
1966,2002-10-22,3667347936.0
1967,2002-10-23,4952503160.0
1968,2002-10-24,4858686664.0
1969,2002-10-25,3939223420.0
1970,2002-10-28,3532076721.0
1971,2002-10-29,5270641274.0
1972,2002-10-30,3728211498.0000005
1973,2002-10-31,3684255512.0
1974,2002-11-01,4683108303.0
1975,2002-11-04,4472715078.0
1976,2002-11-05,3423322980.0
1977,2002-11-06,6048818824.0
1978,2002-11-07,4680674720.0
1979,2002-11-08,3398219110.0
1980,2002-11-11,2957160126.0
1981,2002-11-12,3355971520.0
1982,2002-11-13,5689538075.0
1983,2002-11-14,2893996664.0
1984,2002-11-15,3578501940.0
1985,2002-11-18,2618020704.0
1986,2002-11-19,2964404376.0
1987,2002-11-20,3388907508.0
1988,2002-11-21,5187012338.0
1989,2002-11-22,3037439196.0
1990,2002-11-25,3163961472.0
1991,2002-11-26,3877506990.0
1992,2002-11-27,3560389920.0
1993,2002-11-29,1821868086.0
1994,2002-12-02,4698207147.0
1995,2002-12-03,3195443099.0
1996,2002-12-04,5920571960.0
1997,2002-12-05,3357757607.0000005
1998,2002-12-06,4585311923.0
1999,2002-12-09,3292669200.0
2000,2002-12-10,3022114930.0
2001,2002-12-11,3558666780.0
2002,2002-12-12,3128442512.0
2003,2002-12-13,3293268948.0
2004,2002-12-16,3400068360.0
2005,2002-12-17,2939351815.0
2006,2002-12-18,3198011480.0
2007,2002-12-19,3500796072.0
2008,2002-12-20,2805609231.0
2009,2002-12-23,2034388986.0
2010,2002-12-24,977220949.9999999
2011,2002-12-26,1563037784.0
2012,2002-12-27,1940334066.0
2013,2002-12-30,2640480480.0
2014,2002-12-31,3003049218.0
2015,2003-01-02,4054099440.9999995
2016,2003-01-03,2943534510.0
2017,2003-01-06,3809919119.9999995
2018,2003-01-07,3583124292.0
2019,2003-01-08,3536994058.0
2020,2003-01-09,3230242769.0
2021,2003-01-10,3514773834.0
2022,2003-01-13,2944390197.0
2023,2003-01-14,2868310890.0
2024,2003-01-15,3096490320.0
2025,2003-01-16,4123609442.0
2026,2003-01-17,3229155078.0
2027,2003-01-21,3286738350.0
2028,2003-01-22,3728400705.0
2029,2003-01-23,4960645458.0
2030,2003-01-24,5928596282.0
2031,2003-01-27,4931750880.0
2032,2003-01-28,4027924653.0
2033,2003-01-29,4645031056.0
2034,2003-01-30,4208489337.0000005
2035,2003-01-31,4760581020.0
2036,2003-02-03,3422986080.0
2037,2003-02-04,3725419692.0
2038,2003-02-05,4689710410.0
2039,2003-02-06,4529729100.0
2040,2003-02-07,3600824300.0
2041,2003-02-10,3818750159.0
2042,2003-02-11,3909613230.0000005
2043,2003-02-12,2945222560.0
2044,2003-02-13,4770873135.0
2045,2003-02-14,5013732735.0
2046,2003-02-18,3381759901.0
2047,2003-02-19,2677377760.0
2048,2003-02-20,2469190833.0
2049,2003-02-21,5192215044.0
2050,2003-02-24,2566676680.0
2051,2003-02-25,4795412582.0
2052,2003-02-26,3145406528.0
2053,2003-02-27,4311966840.0
2054,2003-02-28,3707311320.0000005
2055,2003-03-03,3609403479.0
2056,2003-03-04,2601701375.0
2057,2003-03-05,3669688715.0
2058,2003-03-06,3410764675.0
2059,2003-03-07,5293986160.0
2060,2003-03-10,3335266611.9999995
2061,2003-03-11,3873229404.0
2062,2003-03-12,5062991388.0
2063,2003-03-13,6047798708.0
2064,2003-03-14,5380264934.0
2065,2003-03-17,7655514650.0
2066,2003-03-18,4433659867.0
2067,2003-03-19,4365525168.0
2068,2003-03-20,5934399040.0
2069,2003-03-21,6381392451.0
2070,2003-03-24,5669430641.0
2071,2003-03-25,5342229552.0
2072,2003-03-26,3983108864.0
2073,2003-03-27,4629425430.0
2074,2003-03-28,2825271930.0
2075,2003-03-31,5179266430.0
2076,2003-04-01,4609506960.0
2077,2003-04-02,4443997344.0
2078,2003-04-03,4275857350.0
2079,2003-04-04,3197983822.0
2080,2003-04-07,6143794410.0
2081,2003-04-08,3502263013.0
2082,2003-04-09,4842984519.0
2083,2003-04-10,3659003124.0
2084,2003-04-11,4159678215.0000005
2085,2003-04-14,3265505715.0
2086,2003-04-15,4462945844.0
2087,2003-04-16,4570291000.0
2088,2003-04-17,3349821636.0
2089,2003-04-21,2873524555.0
2090,2003-04-22,5458807224.0
2091,2003-04-23,4076854078.0000005
2092,2003-04-24,4539897664.0
2093,2003-04-25,3962648956.0
2094,2003-04-28,4262075891.0000005
2095,2003-04-29,4791295081.0
2096,2003-04-30,4476853381.0
2097,2003-05-01,4617092760.0
2098,2003-05-02,4679281815.0
2099,2003-05-05,3296778534.0
2100,2003-05-06,4169697910.0
2101,2003-05-07,3867569409.0
2102,2003-05-08,3750761215.0
2103,2003-05-09,3150087213.0
2104,2003-05-12,3383639024.0
2105,2003-05-13,3717708455.9999995
2106,2003-05-14,3042758901.0
2107,2003-05-15,4173350712.0
2108,2003-05-16,3690917350.0
2109,2003-05-19,3854795900.0
2110,2003-05-20,5122709316.0
2111,2003-05-21,4570776570.0
2112,2003-05-22,3595127825.9999995
2113,2003-05-23,2452377184.0
2114,2003-05-27,4170811680.0000005
2115,2003-05-28,3609351657.0
2116,2003-05-29,4851553564.0
2117,2003-05-30,5092735025.0
2118,2003-06-02,4897240425.0
2119,2003-06-03,3739377375.0
2120,2003-06-04,4894607012.0
2121,2003-06-05,4610048160.0
2122,2003-06-06,5991015968.0
2123,2003-06-09,3714685125.0
2124,2003-06-10,2974115575.0
2125,2003-06-11,3772303060.0
2126,2003-06-12,3666429620.0
2127,2003-06-13,4841433548.0
2128,2003-06-16,3692931658.0
2129,2003-06-17,3741270988.0
2130,2003-06-18,3607867969.9999995
2131,2003-06-19,4356041034.0
2132,2003-06-20,4131234800.0
2133,2003-06-23,3369654750.0
2134,2003-06-24,3567763872.0
2135,2003-06-25,4656413802.0
2136,2003-06-26,3307557240.0
2137,2003-06-27,5294031408.0
2138,2003-06-30,3255862870.0
2139,2003-07-01,5056835484.0
2140,2003-07-02,3458237717.0
2141,2003-07-03,3040481072.0
2142,2003-07-07,3161083770.0
2143,2003-07-08,3130845375.0
2144,2003-07-09,3674036530.0
2145,2003-07-10,4942925610.0
2146,2003-07-11,4007224312.0
2147,2003-07-14,4242233877.0
2148,2003-07-15,4279072536.0
2149,2003-07-16,3986228464.0
2150,2003-07-17,5146969750.0
2151,2003-07-18,3552317931.0
2152,2003-07-21,3418768080.0
2153,2003-07-22,4955356311.0
2154,2003-07-23,3699210696.0
2155,2003-07-24,4027866738.0
2156,2003-07-25,4334055453.0
2157,2003-07-28,3433466408.0
2158,2003-07-29,5315126740.0
2159,2003-07-30,2812504828.0
2160,2003-07-31,5460208308.0
2161,2003-08-01,4858611710.0
2162,2003-08-04,5439140991.0
2163,2003-08-05,5921692152.0
2164,2003-08-06,4858397362.0
2165,2003-08-07,4255885200.0
2166,2003-08-08,2688675444.0
2167,2003-08-11,3416387610.0
2168,2003-08-12,4309081480.0
2169,2003-08-13,3580494080.0
2170,2003-08-14,3527997681.0
2171,2003-08-15,1251924540.0
2172,2003-08-18,2298359424.0
2173,2003-08-19,3775966422.0
2174,2003-08-20,2139112885.0
2175,2003-08-21,4685220534.0
2176,2003-08-22,5192060731.0
2177,2003-08-25,2345656890.0
2178,2003-08-26,4511537238.0
2179,2003-08-27,1894598730.0
2180,2003-08-28,2761065824.0
2181,2003-08-29,2911997504.0
2182,2003-09-02,5080283480.0
2183,2003-09-03,4642145664.0
2184,2003-09-04,2934879210.0
2185,2003-09-05,3253263559.0
2186,2003-09-08,3383368704.0
2187,2003-09-09,3610479600.0
2188,2003-09-10,4680463604.0
2189,2003-09-11,3926405638.0
2190,2003-09-12,4356665760.0
2191,2003-09-15,2175823752.0
2192,2003-09-16,3924915508.0
2193,2003-09-17,3296354004.0
2194,2003-09-18,3163480560.0
2195,2003-09-19,3559156972.0
2196,2003-09-22,3761267370.0
2197,2003-09-23,3344438248.0
2198,2003-09-24,4215751117.0
2199,2003-09-25,5282058468.0
2200,2003-09-26,4289324265.0
2201,2003-09-29,3711357588.0000005
2202,2003-09-30,7072911775.0
2203,2003-10-01,6716619008.0
2204,2003-10-02,4568399175.0
2205,2003-10-03,5046145391.0
2206,2003-10-06,2100724290.0
2207,2003-10-07,4441778354.0
2208,2003-10-08,3215763200.0
2209,2003-10-09,4178134620.0
2210,2003-10-10,2371940396.0
2211,2003-10-13,2499305440.0
2212,2003-10-14,4051252788.0
2213,2003-10-15,4096888283.0
2214,2003-10-16,3454517602.0
2215,2003-10-17,3418716678.0
2216,2003-10-20,2905091280.0
2217,2003-10-21,2802813426.0
2218,2003-10-22,3511507330.0
2219,2003-10-23,4736582175.0
2220,2003-10-24,5357530488.0
2221,2003-10-27,3363850526.0
2222,2003-10-28,3671799248.0
2223,2003-10-29,3255888972.0
2224,2003-10-30,4123574740.0
2225,2003-10-31,2712696480.0
2226,2003-11-03,3984089907.0
2227,2003-11-04,3323148416.0
2228,2003-11-05,3551863392.0
2229,2003-11-06,3020940720.0
2230,2003-11-07,3350287152.0
2231,2003-11-10,2685329544.0
2232,2003-11-11,2792636790.0
2233,2003-11-12,2977240000.0
2234,2003-11-13,3160466128.0
2235,2003-11-14,5184255410.0
2236,2003-11-17,4657013753.0
2237,2003-11-18,4273535200.0
2238,2003-11-19,3123483440.0
2239,2003-11-20,5560397486.0
2240,2003-11-21,3127967360.0
2241,2003-11-24,3052226776.0
2242,2003-11-25,3983104200.0
2243,2003-11-26,3515911432.0
2244,2003-11-28,1118523375.0
2245,2003-12-01,4164012400.0
2246,2003-12-02,3794330160.0
2247,2003-12-03,4187662776.0
2248,2003-12-04,3883230200.0
2249,2003-12-05,3079887140.0
2250,2003-12-08,3494185553.0
2251,2003-12-09,4653447714.0
2252,2003-12-10,3939980642.0
2253,2003-12-11,4889660720.0
2254,2003-12-12,3692137508.0
2255,2003-12-15,4163409840.0
2256,2003-12-16,3557836672.0
2257,2003-12-17,2517069800.0
2258,2003-12-18,3220622132.0
2259,2003-12-19,4515549390.0
2260,2003-12-22,3027855158.0
2261,2003-12-23,2714851876.0
2262,2003-12-24,883076796.0
2263,2003-12-26,911431480.0
2264,2003-12-29,2499288092.0
2265,2003-12-30,2174625210.0
2266,2003-12-31,3505520304.0
2267,2004-01-02,4234781929.0
2268,2004-01-05,3143799912.0
2269,2004-01-06,2304213640.0
2270,2004-01-07,3407143272.0
2271,2004-01-08,4131385792.0
2272,2004-01-09,6078534477.0
2273,2004-01-12,3573687402.0
2274,2004-01-13,6105220632.0
2275,2004-01-14,3417802800.0
2276,2004-01-15,4370141886.0
2277,2004-01-16,3646530021.0
2278,2004-01-20,3410354600.0
2279,2004-01-21,3536447500.0
2280,2004-01-22,3431199800.0
2281,2004-01-23,5062989679.0
2282,2004-01-26,3529469722.0
2283,2004-01-27,4050818704.0000005
2284,2004-01-28,5965676781.0
2285,2004-01-29,6822088508.0
2286,2004-01-30,3516109712.0
2287,2004-02-02,4425728628.0
2288,2004-02-03,2855138430.0
2289,2004-02-04,4438683910.0
2290,2004-02-05,4213329224.0000005
2291,2004-02-06,4259371200.0
2292,2004-02-09,2844976824.0
2293,2004-02-10,3205245285.0
2294,2004-02-11,4987028799.0
2295,2004-02-12,3216770055.0
2296,2004-02-13,5150904687.0
2297,2004-02-17,2786256131.0
2298,2004-02-18,3309957880.0
2299,2004-02-19,5893576626.0
2300,2004-02-20,5368204544.0
2301,2004-02-23,4166148630.0
2302,2004-02-24,5027783670.0
2303,2004-02-25,3585506232.0
2304,2004-02-26,3411764020.0
2305,2004-02-27,4521666240.0
2306,2004-03-01,3848473728.0
2307,2004-03-02,4452493072.0
2308,2004-03-03,3626441878.0
2309,2004-03-04,2442749400.0
2310,2004-03-05,6506293728.0
2311,2004-03-08,4515812736.0
2312,2004-03-09,4550928450.0
2313,2004-03-10,7618491244.0
2314,2004-03-11,9904658976.0
2315,2004-03-12,6080693476.0
2316,2004-03-15,6413704640.0
2317,2004-03-16,6688686354.0
2318,2004-03-17,4703289192.0
2319,2004-03-18,6785816901.0
2320,2004-03-19,5401536372.0
2321,2004-03-22,6880767765.0
2322,2004-03-23,5919618692.0
2323,2004-03-24,5651060065.0
2324,2004-03-25,5535969600.0
2325,2004-03-26,4153576785.0
2326,2004-03-29,4966750224.0
2327,2004-03-30,4412596903.0
2328,2004-03-31,5487340560.0
2329,2004-04-01,5131910364.0
2330,2004-04-02,5845229928.0
2331,2004-04-05,3487124986.0
2332,2004-04-06,3265561410.0
2333,2004-04-07,5260428015.0
2334,2004-04-08,5367349789.0
2335,2004-04-12,2650642664.0
2336,2004-04-13,6363568063.0
2337,2004-04-14,7066725597.0
2338,2004-04-15,6958618400.0
2339,2004-04-16,5356748736.0
2340,2004-04-19,3218839208.0
2341,2004-04-20,5965268848.0
2342,2004-04-21,5653476391.0
2343,2004-04-22,7091668875.0
2344,2004-04-23,3361692252.0
2345,2004-04-26,4055835840.0
2346,2004-04-27,4970392650.0
2347,2004-04-28,5659705556.0
2348,2004-04-29,7793164308.0
2349,2004-04-30,5401688144.0
2350,2004-05-03,3785959700.0
2351,2004-05-04,5735802306.0
2352,2004-05-05,3880195900.0
2353,2004-05-06,6149214570.0
2354,2004-05-07,6702062000.0
2355,2004-05-10,8192657102.0
2356,2004-05-11,5300990850.0
2357,2004-05-12,10032228725.0
2358,2004-05-13,6312733063.0
2359,2004-05-14,5955705924.0
2360,2004-05-17,6002725640.0
2361,2004-05-18,3310673415.0
2362,2004-05-19,5988444007.0
2363,2004-05-20,4174647498.0
2364,2004-05-21,5213822724.0
2365,2004-05-24,4516824605.0
2366,2004-05-25,5443515800.0
2367,2004-05-26,4038058480.0
2368,2004-05-27,5113789803.0
2369,2004-05-28,2637222192.0
2370,2004-06-01,4626148137.0
2371,2004-06-02,4499655246.0
2372,2004-06-03,4336571547.0
2373,2004-06-04,3698908710.0
2374,2004-06-07,3629543860.0
2375,2004-06-08,3772748990.0
2376,2004-06-09,4180371504.0
2377,2004-06-10,2482652850.0
2378,2004-06-14,3921148260.0
2379,2004-06-15,4269478900.0
2380,2004-06-16,3036207600.0
2381,2004-06-17,3233045192.0
2382,2004-06-18,3613411274.0
2383,2004-06-21,2862148800.0
2384,2004-06-22,4247489180.0
2385,2004-06-23,4082805000.0
2386,2004-06-24,4034775519.0
2387,2004-06-25,3738266536.0
2388,2004-06-28,4631539525.0
2389,2004-06-29,3237389952.0
2390,2004-06-30,5981970618.0
2391,2004-07-01,6520557018.0
2392,2004-07-02,3907352488.0
2393,2004-07-06,4329941598.0
2394,2004-07-07,3348622356.0
2395,2004-07-08,5047240184.0
2396,2004-07-09,3062843317.0
2397,2004-07-12,3989573514.0
2398,2004-07-13,2992478720.0
2399,2004-07-14,6032049888.0
2400,2004-07-15,4255107800.0
2401,2004-07-16,4524850552.0
2402,2004-07-19,4364710272.0
2403,2004-07-20,5211332872.0
2404,2004-07-21,6162899738.0
2405,2004-07-22,7963783748.0
2406,2004-07-23,5405560080.0
2407,2004-07-26,5402602125.0
2408,2004-07-27,5630663127.0
2409,2004-07-28,7251439230.0
2410,2004-07-29,5771809285.0
2411,2004-07-30,4608915628.0
2412,2004-08-02,4249882516.9999995
2413,2004-08-03,4512967248.0
2414,2004-08-04,4492104640.0
2415,2004-08-05,5503684800.0
2416,2004-08-06,7984793650.0
2417,2004-08-09,4009964100.0
2418,2004-08-10,6055255628.0
2419,2004-08-11,5725254912.0
2420,2004-08-12,5350700982.0
2421,2004-08-13,4462823493.0
2422,2004-08-16,4952764770.0
2423,2004-08-17,4432811256.0
2424,2004-08-18,4749488962.0
2425,2004-08-19,4375410336.0
2426,2004-08-20,4957337032.0
2427,2004-08-23,3718710020.0
2428,2004-08-24,3360499585.0
2429,2004-08-25,4283060540.0
2430,2004-08-26,2958537450.0
2431,2004-08-27,2775428205.0
2432,2004-08-30,2954080045.0
2433,2004-08-31,4902762083.0
2434,2004-09-01,5875280356.0
2435,2004-09-02,4811286428.0
2436,2004-09-03,3417473660.0
2437,2004-09-07,4214056968.0
2438,2004-09-08,3710985798.0
2439,2004-09-09,3859728704.0
2440,2004-09-10,3154441836.0
2441,2004-09-13,5036076483.0
2442,2004-09-14,3188037974.0
2443,2004-09-15,4319676000.0
2444,2004-09-16,2705369738.0
2445,2004-09-17,3811231450.0
2446,2004-09-20,4178193018.0
2447,2004-09-21,4622413568.0
2448,2004-09-22,5470646255.0
2449,2004-09-23,4889422265.0
2450,2004-09-24,3898993406.0
2451,2004-09-27,4358577325.0
2452,2004-09-28,4636247512.0
2453,2004-09-29,3727146288.0
2454,2004-09-30,4865661592.0
2455,2004-10-01,7139981695.0
2456,2004-10-04,3766100416.0
2457,2004-10-05,4204117340.0
2458,2004-10-06,4850711704.0
2459,2004-10-07,4468659360.0
2460,2004-10-08,5836186226.0
2461,2004-10-11,2285281427.0
2462,2004-10-12,4698656391.0
2463,2004-10-13,6046873404.0
2464,2004-10-14,7090054608.0
2465,2004-10-15,7063029572.0
2466,2004-10-18,4861999968.0
2467,2004-10-19,6185039406.0
2468,2004-10-20,6312736620.0
2469,2004-10-21,5920003692.0
2470,2004-10-22,5362276476.0
2471,2004-10-25,4832840274.0
2472,2004-10-26,6060793596.0
2473,2004-10-27,8341380480.0
2474,2004-10-28,6160673826.0
2475,2004-10-29,5526446640.0
2476,2004-11-01,4168189359.0
2477,2004-11-02,6382645500.0
2478,2004-11-03,8848883796.0
2479,2004-11-04,6451077465.0
2480,2004-11-05,7422322816.0
2481,2004-11-08,3965789618.0
2482,2004-11-09,5219638728.0
2483,2004-11-10,5294693838.0
2484,2004-11-11,4462556752.0
2485,2004-11-12,6602787723.0
2486,2004-11-15,4190919667.0
2487,2004-11-16,4718583156.0
2488,2004-11-17,6461898520.0
2489,2004-11-18,3782379582.0
2490,2004-11-19,6373146630.0
2491,2004-11-22,4431352396.0
2492,2004-11-23,4959033408.0
2493,2004-11-24,3520605312.0
2494,2004-11-26,1832969295.0
2495,2004-11-29,7240696848.0
2496,2004-11-30,6328948228.0
2497,2004-12-01,5949374309.0
2498,2004-12-02,7179310455.0
2499,2004-12-03,5851347075.0
2500,2004-12-06,3937565905.0
2501,2004-12-07,6146774320.0
2502,2004-12-08,5214298929.0
2503,2004-12-09,7262606988.0
2504,2004-12-10,5707386838.0
2505,2004-12-13,4639180170.0
2506,2004-12-14,5012869553.0
2507,2004-12-15,5644999296.0
2508,2004-12-16,6238845858.0
2509,2004-12-17,8451801336.0
2510,2004-12-20,5637478678.0
2511,2004-12-21,3984210738.0
2512,2004-12-22,3801504476.0
2513,2004-12-23,3097279497.0
2514,2004-12-27,3608862932.0
2515,2004-12-28,2838387022.0
2516,2004-12-29,2748876816.0
2517,2004-12-30,2553044897.0
2518,2004-12-31,3462780456.0
2519,2005-01-03,6706484400.0
2520,2005-01-04,8219185908.0
2521,2005-01-05,7749398073.0
2522,2005-01-06,5671301567.0
2523,2005-01-07,6614601588.0
2524,2005-01-10,6731032700.0
2525,2005-01-11,7457122546.0
2526,2005-01-12,8622469685.0
2527,2005-01-13,6532320750.0
2528,2005-01-14,4969922800.0
2529,2005-01-18,6856586399.0
2530,2005-01-19,6428673558.0
2531,2005-01-20,8465792750.0
2532,2005-01-21,7375871512.0
2533,2005-01-24,6811403445.0
2534,2005-01-25,7976475600.0
2535,2005-01-26,6704981573.0
2536,2005-01-27,6561847484.0
2537,2005-01-28,7132569027.0
2538,2005-01-31,6207263832.0
2539,2005-02-01,5926617092.0
2540,2005-02-02,6257965703.0
2541,2005-02-03,5809661416.0
2542,2005-02-04,6014457658.0
2543,2005-02-07,5452618840.0
2544,2005-02-08,4719865335.0
2545,2005-02-09,6595385214.0
2546,2005-02-10,5491108764.0
2547,2005-02-11,6416872410.0
2548,2005-02-14,3913905828.0
2549,2005-02-15,5311877551.0
2550,2005-02-16,6729942830.0
2551,2005-02-17,6988248520.0
2552,2005-02-18,5745408087.0
2553,2005-02-22,9570735360.0
2554,2005-02-23,8157551070.0
2555,2005-02-24,8244087264.0
2556,2005-02-25,7395074857.0
2557,2005-02-28,8369466219.0
2558,2005-03-01,5733500112.0
2559,2005-03-02,7782325005.0
2560,2005-03-03,7422397576.0
2561,2005-03-04,6893560005.0
2562,2005-03-07,5334292296.0
2563,2005-03-08,5426803460.0
2564,2005-03-09,8862697692.0
2565,2005-03-10,7898664760.0
2566,2005-03-11,6979790835.0
2567,2005-03-14,4401791496.0
2568,2005-03-15,7501361390.0
2569,2005-03-16,8919014704.0
2570,2005-03-17,7470050112.0
2571,2005-03-18,7139901280.0
2572,2005-03-21,7232951830.0
2573,2005-03-22,10810023560.0
2574,2005-03-23,8285624100.0
2575,2005-03-24,6083373050.0
2576,2005-03-28,5486060805.0
2577,2005-03-29,8292309759.0
2578,2005-03-30,7327408178.0
2579,2005-03-31,7617314184.0
2580,2005-04-01,11185829879.0
2581,2005-04-04,8420096556.0
2582,2005-04-05,5537662441.0
2583,2005-04-06,6317608520.0
2584,2005-04-07,5572633704.0
2585,2005-04-08,7525202200.0
2586,2005-04-11,5307555050.0
2587,2005-04-12,10225387760.0
